filing_date,trade_date,insider_name,title,trade_type,price,quantity,ownership,ownership_change,value
2024-07-02 18:08:48,2024-06-28,Huang Jen Hsun,Pres CEO,S - Sale,123.91,-240000.0,865578395.0,0.0,-29738301.0
2024-06-28 16:20:45,2024-06-26,Huang Jen Hsun,Pres CEO,S - Sale,124.63,-240000.0,865818395.0,0.0,-29912143.0
2024-06-26 16:09:15,2024-06-24,Kress Colette,EVP CFO,S - Sale,122.15,-200000.0,5864542.0,-3.0,-24430514.0
2024-06-26 16:08:01,2024-06-24,Huang Jen Hsun,Pres CEO,S - Sale,122.13,-240000.0,866058395.0,0.0,-29310576.0
2024-06-21 20:12:50,2024-06-20,Huang Jen Hsun,Pres CEO,S - Sale,131.49,-240000.0,866298395.0,0.0,-31557278.0
2024-06-21 20:05:10,2024-06-21,Kress Colette,EVP CFO,S - Sale,126.99,-100000.0,6064542.0,-2.0,-12699088.0
2024-06-21 16:35:53,2024-06-21,Robertson Donald F Jr,Principal Accounting Officer,S - Sale,128.17,-4500.0,503878.0,-1.0,-576751.0
2024-06-20 16:23:06,2024-06-17,Huang Jen Hsun,Pres CEO,S - Sale,132.9,-240000.0,867047230.0,0.0,-31894854.0
2024-06-17 17:00:47,2024-06-13,Huang Jen Hsun,Pres CEO,S - Sale,129.94,-240000.0,867287230.0,0.0,-31184783.0
2024-06-13 17:52:15,2024-06-11,Stevens Mark A,Dir,S - Sale,124.14,-470000.0,39696720.0,-1.0,-58344021.0
2024-06-10 16:55:57,2024-06-07,Coxe Tench,Dir,S - Sale,1194.57,-100000.0,3657612.0,-3.0,-119457412.0
2024-06-07 17:15:17,2024-06-05,Shoquist Debora,EVP Operations,S - Sale,1222.83,-715.0,144223.0,0.0,-874324.0
2024-06-07 17:14:22,2024-06-05,Shoquist Debora,EVP Operations,S - Sale,1200.69,-10425.0,249533.0,-4.0,-12517143.0
2024-06-07 17:12:44,2024-06-05,Stevens Mark A,Dir,S - Sale,1199.06,-16670.0,4016672.0,0.0,-19988343.0
2024-06-05 17:02:53,2024-06-04,Shoquist Debora,EVP Operations,S - Sale,1151.59,-15000.0,259958.0,-5.0,-17273842.0
2024-06-05 17:02:25,2024-06-03,Shoquist Debora,EVP Operations,S - Sale,1136.41,-15000.0,274958.0,-5.0,-17046175.0
2024-06-05 17:01:29,2024-06-03,Stevens Mark A,Dir,S - Sale,1139.2,-8900.0,4033342.0,0.0,-10138892.0
2024-05-31 16:05:07,2024-05-29,Stevens Mark A,Dir,S - Sale,1141.43,-26939.0,4042242.0,-1.0,-30748961.0
2024-05-31 16:03:46,2024-05-29,Hudson Dawn E,Dir,S - Sale,1150.03,-5000.0,45500.0,-10.0,-5750150.0
2024-05-30 16:29:43,2024-05-28,McCaffery Michael G,Dir,S - Sale,1147.34,-57.0,9630.0,-1.0,-65398.0
2024-05-30 16:29:02,2024-05-28,McCaffery Michael G,Dir,S - Sale,1122.91,-3879.0,9687.0,-29.0,-4355785.0
2024-05-30 16:27:19,2024-05-28,Seawell A Brooke,Dir,S - Sale,1117.72,-1438.0,500650.0,0.0,-1607281.0
2024-05-29 16:13:12,2024-05-24,Hudson Dawn E,Dir,S - Sale,1079.41,-20000.0,50500.0,-28.0,-21588245.0
2024-05-29 16:12:25,2024-05-24,Dabiri John,Dir,S - Sale,1043.95,-198.0,1857.0,-10.0,-206702.0
2024-04-09 16:30:49,2024-04-05,Stevens Mark A,Dir,S - Sale,879.97,-22700.0,4069181.0,-1.0,-19975240.0
2024-04-03 16:27:12,2024-04-02,Perry Mark L,Dir,S - Sale,887.89,-7000.0,131612.0,-5.0,-6215259.0
2024-04-01 17:03:06,2024-03-28,Stevens Mark A,Dir,S - Sale,905.65,-11000.0,4091881.0,0.0,-9962150.0
2024-03-27 17:06:29,2024-03-25,Dabiri John,Dir,S - Sale,940.0,-128.0,2055.0,-6.0,-120320.0
2024-03-26 18:38:49,2024-03-22,Robertson Donald F Jr,Principal Accounting Officer,S - Sale,911.62,-450.0,49815.0,-1.0,-410229.0
2024-03-11 16:55:58,2024-03-07,Stevens Mark A,Dir,S - Sale,919.33,-21750.0,4102881.0,-1.0,-19995508.0
2024-03-06 19:53:43,2024-03-05,Drell Persis,Dir,S - Sale,845.13,-5000.0,28828.0,-15.0,-4225640.0
2024-03-06 18:46:07,2024-03-04,Stevens Mark A,Dir,S - Sale,853.54,-12000.0,4124631.0,0.0,-10242502.0
2024-03-06 18:01:02,2024-03-05,Coxe Tench,Dir,S - Sale,850.1,-200000.0,3787612.0,-5.0,-170020366.0
2024-02-27 17:08:35,2024-02-23,Stevens Mark A,Dir,S - Sale,798.63,-15000.0,4136631.0,0.0,-11979400.0
2024-02-27 17:06:39,2024-02-23,Perry Mark L,Dir,S - Sale,796.45,-15000.0,138612.0,-10.0,-11946692.0
2024-02-27 17:04:29,2023-12-13,McCaffery Michael G,Dir,S - Sale,636.18,-8250.0,13566.0,-38.0,-5248448.0
2024-02-27 17:02:34,2024-02-23,Jones Harvey C,Dir,S - Sale,815.87,-65000.0,749980.0,-8.0,-53031712.0
2024-01-16 17:33:16,2024-01-12,Stevens Mark A,Dir,S - Sale,546.95,-36000.0,4151631.0,-1.0,-19690344.0
2024-01-12 17:42:33,2024-01-10,Stevens Mark A,Dir,S - Sale,545.3,-54148.0,4187631.0,-1.0,-29527009.0
2024-01-09 17:54:47,2024-01-08,Shoquist Debora,EVP Operations,S - Sale,500.0,-5676.0,238005.0,-2.0,-2838000.0
2024-01-09 17:53:19,2024-01-05,Robertson Donald F Jr,Principal Accounting Officer,S - Sale,484.62,-450.0,50961.0,-1.0,-218079.0
2023-12-20 17:20:38,2023-12-18,Shoquist Debora,EVP Operations,S - Sale,500.04,-20000.0,243681.0,-8.0,-10000860.0
2023-12-19 17:57:31,2023-12-15,Hudson Dawn E,Dir,S - Sale,492.53,-1000.0,70500.0,-1.0,-492525.0
2023-12-19 17:54:57,2023-12-15,Stevens Mark A,Dir,S - Sale,490.2,-10200.0,4241779.0,0.0,-5000042.0
2023-12-15 19:24:47,2023-12-13,Stevens Mark A,Dir,S - Sale,481.6,-10400.0,4251979.0,0.0,-5008640.0
2023-12-01 20:26:23,2023-11-29,Shoquist Debora,EVP Operations,S - Sale,482.42,-15824.0,271624.0,-6.0,-7633761.0
2023-12-01 20:23:38,2023-11-27,Shoquist Debora,EVP Operations,S - Sale,479.98,-40000.0,287448.0,-12.0,-19199010.0
2023-11-30 17:35:29,2023-11-28,Hudson Dawn E,Dir,S - Sale,477.77,-11000.0,71500.0,-13.0,-5255469.0
2023-11-28 19:39:16,2023-11-24,Dabiri John,Dir,S - Sale,484.99,-218.0,2183.0,-9.0,-105728.0
2023-11-28 19:38:10,2023-11-24,Stevens Mark A,Dir,S - Sale,483.14,-10280.0,4262379.0,0.0,-4966714.0
2023-11-28 19:36:58,2023-11-27,Shoquist Debora,EVP Operations,S - Sale,479.98,-40000.0,287448.0,-12.0,-19199010.0
2023-09-18 17:00:42,2023-09-14,Huang Jen Hsun,Pres CEO,S - Sale+OE,455.75,-29684.0,86758465.0,0.0,-13528345.0
2023-09-13 20:57:52,2023-09-13,Huang Jen Hsun,Pres CEO,S - Sale+OE,454.01,-29688.0,86639715.0,0.0,-13478507.0
2023-09-13 20:55:52,2023-09-12,Huang Jen Hsun,Pres CEO,S - Sale+OE,451.97,-29688.0,7918875.0,0.0,-13417928.0
2023-09-11 20:01:45,2023-09-11,Huang Jen Hsun,Pres CEO,S - Sale+OE,449.0,-29688.0,86639715.0,0.0,-13329754.0
2023-09-11 19:59:38,2023-09-07,Huang Jen Hsun,Pres CEO,S - Sale+OE,458.3,-29688.0,7918875.0,0.0,-13605939.0
2023-09-06 19:55:42,2023-09-06,Huang Jen Hsun,Pres CEO,S - Sale+OE,471.55,-29688.0,86520965.0,0.0,-13999287.0
2023-09-06 19:54:41,2023-09-01,Huang Jen Hsun,Pres CEO,S - Sale+OE,485.53,-59376.0,7800125.0,-1.0,-28828766.0
2023-08-30 17:13:28,2023-08-28,Stevens Mark A,Dir,S - Sale,480.91,-52175.0,4272659.0,-1.0,-25091708.0
2023-08-30 17:08:53,2023-08-28,Kress Colette,EVP CFO,S - Sale,460.74,-4980.0,576996.0,-1.0,-2294476.0
2023-06-27 17:48:16,2023-06-26,Dabiri John,Dir,S - Sale,424.53,-283.0,2401.0,-11.0,-120142.0
2023-06-21 17:01:22,2023-06-16,Stevens Mark A,Dir,S - Sale,431.03,-118602.0,4324184.0,-3.0,-51120609.0
2023-06-16 17:00:26,2023-06-14,Coxe Tench,Dir,S - Sale,422.15,-50000.0,3986962.0,-1.0,-21107720.0
2023-06-15 16:59:01,2023-06-14,Seawell A Brooke,Dir,S - Sale,424.69,-860.0,501438.0,0.0,-365233.0
2023-06-14 16:54:11,2023-06-13,Jones Harvey C,Dir,S - Sale,403.17,-119795.0,814330.0,-13.0,-48297293.0
2023-06-09 16:12:47,2023-06-07,Hudson Dawn E,Dir,S - Sale,384.03,-3500.0,81850.0,-4.0,-1344108.0
2023-06-06 16:58:07,2023-06-02,Jones Harvey C,Dir,S - Sale,405.0,-70205.0,934125.0,-7.0,-28433025.0
2023-06-05 20:02:27,2023-06-01,Dabiri John,Dir,S - Sale,384.89,-383.0,2034.0,-16.0,-147413.0
2023-06-01 16:36:46,2023-05-30,Kress Colette,EVP CFO,S - Sale,406.51,-6124.0,616313.0,-1.0,-2489468.0
2023-05-31 18:26:14,2023-05-26,Coxe Tench,Dir,S - Sale,379.0,-100000.0,4036962.0,-2.0,-37900000.0
2023-05-31 17:20:34,2023-05-26,Drell Persis,Dir,S - Sale,386.03,-7800.0,35478.0,-18.0,-3011042.0
2023-05-22 16:35:44,2023-05-18,Shoquist Debora,EVP Operations,S - Sale,305.0,-23084.0,352848.0,-6.0,-7040620.0
2023-03-31 18:40:43,2023-03-30,Hudson Dawn E,Dir,S - Sale,274.55,-5000.0,85350.0,-6.0,-1372765.0
2023-03-14 16:18:50,2023-01-26,Kress Colette,EVP CFO,S - Sale,200.0,-10741.0,614528.0,-2.0,-2148200.0
2023-03-14 16:17:58,2023-03-13,Kress Colette,EVP CFO,S - Sale,229.29,-6000.0,638969.0,-1.0,-1375747.0
2023-02-28 16:59:41,2023-02-24,Hudson Dawn E,Dir,S - Sale,230.4,-7500.0,90350.0,-8.0,-1728002.0
2023-02-28 16:59:05,2023-02-27,Perry Mark L,Dir,S - Sale,236.37,-20000.0,152962.0,-12.0,-4727428.0
2023-01-27 21:00:05,2023-01-27,Shoquist Debora,EVP Operations,S - Sale,205.0,-23532.0,362976.0,-6.0,-4824060.0
2023-01-27 19:15:00,2023-01-26,Kress Colette,EVP CFO,S - Sale,200.0,-10741.0,1052986.0,-1.0,-2148200.0
2023-01-17 16:15:32,2023-01-12,Stevens Mark A,Dir,S - Sale,165.54,-65000.0,4442786.0,-1.0,-10759900.0
2023-01-11 19:36:32,2023-01-09,Stevens Mark A,Dir,S - Sale,158.45,-210000.0,4507786.0,-4.0,-33273900.0
2022-12-22 16:02:52,2022-12-21,Stevens Mark A,Dir,S - Sale,165.09,-60000.0,5522091.0,-1.0,-9905486.0
2022-12-19 18:51:34,2022-12-19,Dabiri John,Dir,S - Sale,165.8,-293.0,2417.0,-11.0,-48579.0
2022-12-16 16:24:16,2022-12-15,Robertson Donald F Jr,Principal Accounting Officer,S - Sale,167.89,-2494.0,56617.0,-4.0,-418718.0
2022-11-22 16:15:44,2022-11-21,Dabiri John,Dir,S - Sale,151.11,-495.0,2710.0,-15.0,-74799.0
2022-10-17 17:51:03,2022-10-13,Stevens Mark A,Dir,S - Sale,119.65,-87500.0,5582091.0,-2.0,-10469235.0
2022-10-13 19:10:48,2022-10-11,Stevens Mark A,Dir,S - Sale,116.49,-85000.0,5669591.0,-1.0,-9902020.0
2022-09-06 18:39:11,2022-09-01,Dabiri John,Dir,S - Sale,142.06,-945.0,3205.0,-23.0,-134247.0
2022-06-15 18:57:21,2022-06-13,Stevens Mark A,Dir,S - Sale,158.07,-227650.0,5754591.0,-4.0,-35983438.0
2022-06-09 16:46:48,2022-06-08,Shoquist Debora,EVP Operations,S - Sale,188.23,-23644.0,413298.0,-5.0,-4450583.0
2022-06-01 16:30:00,2022-05-27,Dabiri John,Dir,S - Sale,185.59,-2200.0,2712.0,-45.0,-408298.0
2022-06-01 16:28:51,2022-05-27,Stevens Mark A,Dir,S - Sale,185.2,-278000.0,5980803.0,-4.0,-51485542.0
2022-03-29 19:26:42,2022-03-28,Coxe Tench,Dir,S - Sale,274.06,-100000.0,4285524.0,-2.0,-27405720.0
2022-03-21 18:16:31,2022-03-18,Perry Mark L,Dir,S - Sale,263.8,-16716.0,171524.0,-9.0,-4409699.0
2022-03-02 18:58:11,2022-03-01,Huang Jen Hsun,Pres CEO,S - Sale+OE,237.13,-292340.0,84649537.0,0.0,-69321000.0
2022-01-05 17:25:55,2022-01-03,Huang Jen Hsun,Pres CEO,S - Sale+OE,302.17,-440000.0,84649495.0,-1.0,-132954031.0
2021-12-23 19:28:36,2021-12-23,Dabiri John,Dir,S - Sale,297.5,-281.0,4912.0,-5.0,-83598.0
2021-12-20 16:39:43,2021-12-16,Jones Harvey C,Dir,S - Sale,311.5,-41484.0,1002892.0,-4.0,-12922266.0
2021-12-15 16:42:41,2021-12-13,Dabiri John,Dir,S - Sale,302.05,-247.0,5193.0,-5.0,-74605.0
2021-12-03 18:04:05,2021-12-01,Huang Jen Hsun,Pres CEO,S - Sale+OE,326.16,-440000.0,84665526.0,-1.0,-143510725.0
2021-11-23 18:36:17,2021-11-22,Stevens Mark A,Dir,S - Sale,342.58,-58000.0,6311928.0,-1.0,-19869647.0
2021-11-23 18:30:26,2021-11-19,Burgess Robert K,Dir,S - Sale+OE,327.78,-10164.0,28140.0,-27.0,-3331588.0
2021-11-22 19:04:46,2021-11-19,Drell Persis,Dir,S - Sale,326.65,-10000.0,41200.0,-20.0,-3266500.0
2021-11-22 19:01:18,2021-11-19,Seawell A Brooke,Dir,S - Sale,328.91,-856.0,500860.0,0.0,-281547.0
2021-10-14 17:21:54,2021-10-13,Burgess Robert K,Dir,S - Sale+OE,208.68,-10000.0,28140.0,-26.0,-2086813.0
2021-09-03 16:36:18,2021-09-01,Seawell A Brooke,Dir,S - Sale,224.34,-20000.0,501716.0,-4.0,-4486715.0
2021-09-03 16:07:14,2021-09-01,Huang Jen Hsun,Pres CEO,S - Sale+OE,225.18,-200000.0,85906704.0,0.0,-45035732.0
2021-08-26 17:15:18,2021-08-24,Burgess Robert K,Dir,S - Sale+OE,218.38,-20000.0,28140.0,-42.0,-4367600.0
2021-08-24 17:45:42,2021-08-20,Drell Persis,Dir,S - Sale,203.41,-10000.0,51200.0,-16.0,-2034100.0
2021-08-04 18:57:52,2021-08-02,Huang Jen Hsun,Pres CEO,S - Sale+OE,197.14,-400000.0,85906704.0,0.0,-78855904.0
2021-07-06 16:35:50,2021-07-01,Huang Jen Hsun,Pres CEO,S - Sale+OE,808.91,-100000.0,21476675.0,0.0,-80890492.0
2021-06-29 16:45:35,2021-06-28,Hudson Dawn E,Dir,S - Sale,774.24,-5750.0,26428.0,-18.0,-4451880.0
2021-06-21 19:36:08,2021-06-21,Dabiri John,Dir,S - Sale,736.6,-34.0,1360.0,-2.0,-25044.0
2021-06-21 16:06:52,2021-06-16,Seawell A Brooke,Dir,S - Sale,706.98,-356.0,130429.0,0.0,-251685.0
2021-06-17 18:20:13,2021-06-15,Coxe Tench,Dir,S - Sale,715.95,-50000.0,1096381.0,-4.0,-35797404.0
2021-06-16 18:18:24,2021-06-15,Burgess Robert K,Dir,S - Sale+OE,713.22,-4000.0,7035.0,-36.0,-2852879.0
2021-06-15 16:51:11,2021-06-14,Drell Persis,Dir,S - Sale,716.47,-800.0,15300.0,-5.0,-573176.0
2021-06-02 18:13:12,2021-05-28,Puri Ajay K,EVP Worldwide Field Ops,S - Sale,650.27,-69707.0,124117.0,-36.0,-45328666.0
2021-06-02 18:08:17,2021-06-01,Dabiri John,Dir,S - Sale,651.15,-103.0,965.0,-10.0,-67069.0
2021-04-15 20:05:29,2021-04-14,Burgess Robert K,Dir,S - Sale+OE,627.95,-14500.0,6606.0,-69.0,-9105295.0
2021-04-13 16:34:47,2021-04-12,Drell Persis,Dir,S - Sale,587.53,-1200.0,15671.0,-7.0,-705039.0
2021-04-06 16:55:48,2021-04-05,Perry Mark L,Dir,S - Sale,556.58,-6104.0,46631.0,-12.0,-3397360.0
2021-03-03 16:38:58,2021-03-01,Huang Jen Hsun,Pres CEO,S - Sale+OE,548.1,-44325.0,21440920.0,0.0,-24294523.0
2021-03-02 18:42:45,2021-02-26,Burgess Robert K,Dir,S - Sale+OE,549.06,-9500.0,6606.0,-59.0,-5216090.0
2021-01-08 19:50:07,2021-01-07,Coxe Tench,Dir,S - Sale,528.73,-356.0,1216952.0,0.0,-188226.0
2021-01-06 17:44:20,2021-01-04,Huang Jen Hsun,Pres CEO,S - Sale+OE,529.85,-100000.0,18694152.0,-1.0,-52984969.0
2020-12-28 17:07:38,2020-12-23,Dabiri John,Dir,S - Sale,529.85,-185.0,1068.0,-15.0,-98023.0
2020-12-07 17:50:24,2020-12-03,Kress Colette,EVP CFO,P - Purchase,536.95,200.0,133962.0,0.0,107389.0
2020-12-07 17:48:15,2020-12-03,McCaffery Michael G,Dir,S - Sale,536.99,-3927.0,13216.0,-23.0,-2108760.0
2020-12-03 17:53:14,2020-12-01,Seawell A Brooke,Dir,S - Sale,540.52,-356.0,130356.0,0.0,-192425.0
2020-12-03 17:51:19,2020-12-01,Huang Jen Hsun,Pres CEO,S - Sale+OE,535.57,-100000.0,21580179.0,0.0,-53556687.0
2020-10-21 17:50:42,2020-10-19,Shoquist Debora,EVP Operations,S - Sale,549.04,-35340.0,81128.0,-30.0,-19403068.0
2020-10-19 16:53:13,2020-10-15,Shoquist Debora,EVP Operations,S - Sale,556.54,-16686.0,116468.0,-13.0,-9286380.0
2020-10-05 18:18:04,2020-10-02,Coxe Tench,Dir,S - Sale,533.3,-629.0,1217308.0,0.0,-335447.0
2020-09-29 17:21:16,2020-09-25,Neal Stephen C,Dir,P - Purchase,500.95,498.0,4566.0,12.0,249473.0
2020-09-23 17:17:42,2020-09-21,Neal Stephen C,Dir,P - Purchase,498.09,450.0,4068.0,12.0,224142.0
2020-09-17 18:01:06,2020-09-15,Seawell A Brooke,Dir,S - Sale+OE,513.77,-10000.0,130712.0,-7.0,-5137700.0
2020-09-17 17:59:00,2020-09-15,Hudson Dawn E,Dir,S - Sale+OE,517.57,-48000.0,31749.0,-60.0,-24843163.0
2020-09-03 18:11:49,2020-09-01,Huang Jen Hsun,Pres CEO,S - Sale+OE,550.52,-49999.0,22906223.0,0.0,-27525186.0
2020-08-19 19:03:21,2020-08-17,Huang Jen Hsun,Pres CEO,S - Sale+OE,489.84,-100000.0,21585428.0,0.0,-48983742.0
2020-07-28 20:22:00,2020-07-24,Puri Ajay K,EVP Worldwide Field Ops,S - Sale,405.6,-12692.0,166168.0,-7.0,-5147817.0
2020-07-13 19:25:27,2019-04-17,Neal Stephen C,Dir,P - Purchase,289.67,59.0,3618.0,2.0,17090.0
2020-07-13 19:23:50,2020-07-09,Puri Ajay K,EVP Worldwide Field Ops,S - Sale,416.36,-6452.0,178860.0,-3.0,-2686369.0
2020-07-06 19:19:25,2020-07-01,Huang Jen Hsun,Pres CEO,S - Sale+OE,380.63,-100000.0,22956028.0,0.0,-38062772.0
2020-07-06 19:17:36,2020-07-02,Stevens Mark A,Dir,S - Sale,387.46,-25815.0,1725063.0,-1.0,-10002179.0
2020-06-26 18:17:23,2020-06-24,Puri Ajay K,EVP Worldwide Field Ops,S - Sale,372.86,-12849.0,185312.0,-6.0,-4790835.0
2020-06-23 18:08:22,2020-06-19,Stevens Mark A,Dir,S - Sale,377.89,-53566.0,1750878.0,-3.0,-20242176.0
2020-06-11 18:19:22,2020-06-09,Puri Ajay K,EVP Worldwide Field Ops,S - Sale,360.26,-13349.0,201170.0,-6.0,-4809123.0
2020-06-02 16:05:47,2020-06-01,Coxe Tench,Dir,S - Sale,349.08,-50000.0,1217225.0,-4.0,-17454055.0
2020-05-29 18:29:14,2020-05-27,Perry Mark L,Dir,S - Sale,333.31,-12208.0,52023.0,-19.0,-4069049.0
2020-05-29 18:26:16,2020-05-27,Drell Persis,Dir,S - Sale,322.39,-1700.0,16159.0,-10.0,-548063.0
2020-05-28 19:59:00,2020-05-26,Puri Ajay K,EVP Worldwide Field Ops,S - Sale,364.97,-1078.0,143431.0,-1.0,-393442.0
2020-05-28 19:57:07,2020-05-26,Puri Ajay K,EVP Worldwide Field Ops,S - Sale,354.22,-38040.0,147551.0,-20.0,-13474723.0
2020-05-28 19:54:47,2020-05-26,Seawell A Brooke,Dir,S - Sale,366.27,-629.0,130000.0,0.0,-230384.0
2020-04-13 16:06:11,2020-04-09,Stevens Mark A,Dir,S - Sale,263.87,-10000.0,1803732.0,-1.0,-2638678.0
2020-04-08 17:33:31,2020-04-06,Stevens Mark A,Dir,S - Sale,264.32,-100000.0,1813732.0,-5.0,-26431600.0
2020-04-02 19:08:01,2020-03-31,Stevens Mark A,Dir,S - Sale,271.76,-11125.0,1913732.0,-1.0,-3023330.0
2020-04-01 17:03:35,2020-03-31,Gaither James C,Dir,S - Sale,269.41,-15669.0,88301.0,-15.0,-4221352.0
2020-03-17 16:02:42,2020-03-16,Burgess Robert K,Dir,S - Sale+OE,222.33,-20000.0,5894.0,-77.0,-4446597.0
2020-03-03 17:07:05,2020-03-02,Kress Colette,EVP CFO,S - Sale,270.5,-2000.0,143278.0,-1.0,-540992.0
2020-02-25 16:05:27,2020-02-24,Kress Colette,EVP CFO,S - Sale,276.21,-4000.0,145211.0,-3.0,-1104841.0
2020-02-21 16:05:21,2020-02-20,Drell Persis,Dir,S - Sale,315.73,-160.0,17859.0,-1.0,-50517.0
2020-02-20 18:00:24,2020-02-18,Seawell A Brooke,Dir,S - Sale+OE,287.91,-20000.0,130629.0,-13.0,-5758200.0
2020-02-20 18:00:05,2020-02-18,Hudson Dawn E,Dir,S - Sale+OE,290.26,-35177.0,31037.0,-53.0,-10210476.0
2020-02-20 17:59:44,2020-02-18,Perry Mark L,Dir,S - Sale,292.13,-8752.0,64231.0,-12.0,-2556747.0
2020-01-22 16:20:56,2020-01-21,Kress Colette,EVP CFO,S - Sale,248.13,-6000.0,162189.0,-4.0,-1488755.0
2020-01-07 16:37:07,2020-01-06,Kress Colette,EVP CFO,S - Sale,235.43,-2000.0,168189.0,-1.0,-470862.0
2019-12-27 16:02:40,2019-12-23,Kress Colette,EVP CFO,S - Sale,239.71,-24000.0,170189.0,-12.0,-5753079.0
2019-12-20 20:17:31,2019-12-18,Burgess Robert K,Dir,S - Sale+OE,230.71,-8000.0,5894.0,-58.0,-1845703.0
2019-12-17 16:05:56,2019-12-13,Seawell A Brooke,Dir,S - Sale,225.85,-963.0,130629.0,-1.0,-217494.0
2019-12-04 19:57:41,2019-12-03,Hudson Dawn E,Dir,S - Sale+OE,201.87,-2000.0,31037.0,-6.0,-403740.0
2019-12-04 19:56:34,2019-12-03,Burgess Robert K,Dir,S - Sale,207.36,-8000.0,5894.0,-58.0,-1658842.0
2019-11-26 18:33:26,2019-11-25,Shoquist Debora,EVP Operations,S - Sale,216.04,-12193.0,149463.0,-8.0,-2634185.0
2019-11-26 18:31:43,2019-11-26,Seawell A Brooke,Dir,S - Sale,220.5,-629.0,131592.0,0.0,-138695.0
2019-11-20 16:58:22,2019-11-18,Seawell A Brooke,Dir,S - Sale+OE,212.75,-20000.0,132221.0,-13.0,-4255000.0
2019-09-20 17:28:55,2019-09-19,Kress Colette,EVP CFO,S - Sale,179.01,-31357.0,196469.0,-14.0,-5613204.0
2019-09-18 17:25:36,2019-09-16,Drell Persis,Dir,S - Sale,180.45,-165.0,18019.0,-1.0,-29775.0
2019-09-12 17:09:26,2019-09-10,Gaither James C,Dir,S - Sale,182.37,-10000.0,104240.0,-9.0,-1823714.0
2019-09-04 17:54:00,2019-08-29,McCaffery Michael G,Dir,S - Sale,166.0,-2361.0,16431.0,-13.0,-391931.0
2019-08-28 17:33:05,2019-08-26,McCaffery Michael G,Dir,S - Sale,165.97,-15000.0,18792.0,-44.0,-2489571.0
2019-08-26 18:11:50,2019-08-22,Hudson Dawn E,Dir,S - Sale+OE,171.73,-5000.0,31037.0,-14.0,-858671.0
2019-08-21 17:59:02,2019-08-19,Drell Persis,Dir,S - Sale,167.36,-2500.0,18184.0,-12.0,-418388.0
2019-07-16 19:27:20,2019-07-15,Drell Persis,Dir,S - Sale,166.8,-2500.0,20684.0,-11.0,-416997.0
2019-07-01 18:37:45,2019-06-28,Kress Colette,EVP CFO,S - Sale,164.01,-2236.0,239710.0,-1.0,-366733.0
2019-06-18 18:12:07,2019-06-17,Jones Harvey C,Dir,S - Sale,145.1,-100000.0,259953.0,-28.0,-14509920.0
2019-04-04 18:20:55,2019-04-03,Shoquist Debora,EVP Operations,S - Sale,185.0,-5823.0,171783.0,-3.0,-1077255.0
2019-03-22 19:06:08,2019-03-21,Kress Colette,EVP CFO,S - Sale,183.33,-14092.0,244151.0,-5.0,-2583515.0
2019-03-05 17:47:30,2019-03-01,Byron Michael,Principal Accounting Officer,S - Sale,154.77,-114.0,77888.0,0.0,-17643.0
2019-01-04 16:46:05,2019-01-02,Shoquist Debora,EVP Operations,S - Sale,135.33,-6345.0,177911.0,-3.0,-858685.0
2018-12-17 19:09:55,2018-12-14,Kress Colette,EVP CFO,S - Sale,147.91,-889.0,259912.0,0.0,-131496.0
2018-10-04 16:08:57,2018-10-02,Puri Ajay K,EVP Worldwide Field Ops,S - Sale,289.35,-90831.0,293357.0,-24.0,-26281550.0
2018-09-26 18:29:28,2018-09-24,Byron Michael,Principal Accounting Officer,S - Sale,263.94,-11257.0,81414.0,-12.0,-2971161.0
2018-09-21 17:04:39,2018-09-20,Kress Colette,EVP CFO,S - Sale,266.31,-11576.0,262667.0,-4.0,-3082777.0
2018-09-05 17:51:04,2018-09-04,Byron Michael,Principal Accounting Officer,S - Sale,280.15,-43.0,100769.0,0.0,-12046.0
2018-06-28 17:49:32,2018-06-26,Jones Harvey C,Dir,S - Sale,242.11,-100000.0,358695.0,-22.0,-24210580.0
2018-06-22 17:45:15,2018-06-21,Kress Colette,EVP CFO,S - Sale,257.64,-889.0,296802.0,0.0,-229042.0
2018-06-18 17:09:11,2018-06-14,Puri Ajay K,EVP Worldwide Field Ops,S - Sale+OE,266.54,-4643.0,290992.0,-2.0,-1237535.0
2018-06-15 16:04:40,2018-06-13,Stevens Mark A,Dir,S - Sale,263.61,-38040.0,1945599.0,-2.0,-10027610.0
2018-06-06 18:18:19,2018-06-04,Seawell A Brooke,Dir,S - Sale+OE,264.65,-21029.0,130963.0,-14.0,-5565411.0
2018-06-01 18:32:02,2018-05-31,Gaither James C,Dir,S - Sale,253.59,-45000.0,118632.0,-28.0,-11411343.0
2018-05-31 17:02:56,2018-05-29,Puri Ajay K,EVP Worldwide Field Ops,S - Sale,250.01,-44900.0,400348.0,-10.0,-11225471.0
2018-05-23 17:34:32,2018-05-21,Byron Michael,Principal Accounting Officer,S - Sale,245.02,-15131.0,92285.0,-14.0,-3707429.0
2018-05-17 20:29:43,2013-03-22,Puri Ajay K,EVP Worldwide Field Ops,P - Purchase,18.95,1413.0,445248.0,0.0,26782.0
2018-05-17 20:29:43,2016-03-16,Puri Ajay K,EVP Worldwide Field Ops,S - Sale,165.33,-64976.0,445248.0,-13.0,-10742257.0
2018-03-29 16:57:24,2018-03-28,Drell Persis,Dir,S - Sale,220.73,-5141.0,20963.0,-20.0,-1134776.0
